source_url	parsed_url
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-all
https://www.douban.com/	https://book.douban.com/tag/随笔
https://www.douban.com/	https://movie.douban.com/askmatrix/hot_questions/all
https://www.douban.com/	https://douban.fm/?from_=music_nav
https://www.douban.com/	https://market.douban.com/campaign/readsticker?dcm=douban&dcs=anonymous-home-spu
https://www.douban.com/	https://book.douban.com/tag/音乐
https://www.douban.com/	https://www.douban.com/group/explore?tag=设计
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-film
https://www.douban.com/	https://www.douban.com/group/explore?tag=化妆
https://www.douban.com/	https://www.douban.com/wetware/
https://www.douban.com/	https://www.douban.com/group/explore?tag=服饰
https://www.douban.com/	https://www.douban.com/group/topic/225403601?dcm=douban&dcs=anonymous-home-group
https://www.douban.com/	https://music.douban.com/tag/
https://www.douban.com/	https://www.douban.com/group/explore?tag=艺术
https://www.douban.com/	https://www.douban.com/group/explore?tag=动漫
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1406
https://www.douban.com/	https://book.douban.com/tag/营销
https://www.douban.com/	https://music.douban.com/subject/35577790/
https://www.douban.com/	https://www.douban.com/group/explore?tag=传媒
https://www.douban.com/	https://www.douban.com/group/explore?tag=语言
https://www.douban.com/	https://time.douban.com?dt_time_source=douban-web_anonymous
https://www.douban.com/	https://read.douban.com/reader/ebook/329359767/
https://www.douban.com/	https://movie.douban.com/tag/黑色幽默
https://www.douban.com/	https://m.douban.com/time/column/200?dt_time_source=douban-web_anonymous
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-drama
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1102
https://www.douban.com/	https://movie.douban.com/subject/30459571/
https://www.douban.com/	https://movie.douban.com/subject/30459571/cinema/
https://www.douban.com/	https://movie.douban.com/tag/纪录片
https://www.douban.com/	https://movie.douban.com/tag/英国
https://www.douban.com/	https://www.douban.com/hnypt/variformcyst.py
https://www.douban.com/	https://book.douban.com/tag/励志
https://www.douban.com/	https://movie.douban.com/tag/搞笑
https://www.douban.com/	https://market.douban.com?dcs=anonymous-home-sidenav&amp;dcm=douban
https://www.douban.com/	https://book.douban.com/tag/
https://www.douban.com/	https://music.douban.com/artists/
https://www.douban.com/	https://book.douban.com/subject/35554415/
https://www.douban.com/	https://artist.douban.com/app
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1803
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-exhibition
https://www.douban.com/	https://douban.fm/explore/songlists/
https://www.douban.com/	https://www.douban.com/group/explore/ent
https://www.douban.com/	https://book.douban.com/tag/港台
